"sample","sampleid","otu","Kingdom","Phylum","Class","Order","Family","Genus","pctseqs"
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00593;seqs=103884;samples=547","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",0.0044071651976116
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00605;seqs=101748;samples=1270","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster",0.000426499857833381
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00607;seqs=101642;samples=2391","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Robinsoniella",0.00113733295422235
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00624;seqs=97569;samples=2099","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Dysosmobacter",0.000639749786750071
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00648;seqs=92485;samples=1167","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Dysosmobacter",0.00106624964458345
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00650;seqs=91930;samples=1465","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.000781916406027865
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00667;seqs=88188;samples=824","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ercella",0.000355416548194484
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00671;seqs=87264;samples=2417","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Lawsonibacter",0.00149274950241683
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00672;seqs=87255;samples=3066","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cuneatibacter",0.000284333238555587
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00688;seqs=84249;samples=1425","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",0.000497583167472277
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00703;seqs=81633;samples=497","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.000639749786750071
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00711;seqs=81159;samples=1269","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Clostridium IV",0.00021324992891669
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00727;seqs=79945;samples=685","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae Sedis XIII","Bacilliculturomica",0.00589991470002843
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00731;seqs=79351;samples=1974","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Caproiciproducens",0.000284333238555587
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00750;seqs=77434;samples=1657","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Schwartzia",0.000426499857833381
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00764;seqs=74838;samples=266","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Eisenbergiella",0.00803241398919534
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00771;seqs=72943;samples=841","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella",0.00149274950241683
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00784;seqs=71176;samples=1487","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",0.00263008245663918
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00788;seqs=70634;samples=574","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",0.000710833096388968
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00894;seqs=58327;samples=907","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerobacterium",0.000852999715666761
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00917;seqs=55847;samples=287","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Harryflintia",0.00753483082172306
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV00970;seqs=50702;samples=2218","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flintibacter",0.000568666477111174
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV01008;seqs=47853;samples=1242","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia",0.00113733295422235
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV01029;seqs=45912;samples=457","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.000497583167472277
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV01123;seqs=40125;samples=551","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerobacterium",0.00319874893375036
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV01141;seqs=39434;samples=489","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerobacterium",0.00241683252772249
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV01148;seqs=39171;samples=713","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.000497583167472277
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV01154;seqs=38855;samples=769","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longibaculum",0.00120841626386125
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV01170;seqs=37970;samples=1036","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae Sedis XIII","Bacilliculturomica",0.000568666477111174
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV01244;seqs=33621;samples=578","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetitomaculum",0.000781916406027865
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV01281;seqs=31235;samples=659","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Dysosmobacter",0.000710833096388968
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV01288;seqs=31074;samples=425","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Dysosmobacter",0.000710833096388968
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV01299;seqs=30525;samples=1156","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Sellimonas",0.000924083025305658
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV01406;seqs=26655;samples=1112","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Massiliimalia",0.000426499857833381
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV01516;seqs=23176;samples=950","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longibaculum",0.0022746659084447
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV01642;seqs=19764;samples=286","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiracea_incertae_sedis",0.00106624964458345
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV01648;seqs=19603;samples=469","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.000497583167472277
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV01687;seqs=18471;samples=762","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus",0.000639749786750071
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV02092;seqs=12499;samples=304","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Frisingicoccus",0.000639749786750071
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV02242;seqs=11105;samples=323","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.000781916406027865
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV03068;seqs=5390;samples=714","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus",0.000355416548194484
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV03298;seqs=4564;samples=95","Bacteria","Tenericutes","Mollicutes","Entomoplasmatales","Entomoplasmataceae","Entomoplasma",0.000497583167472277
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV03434;seqs=4190;samples=247","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae Sedis XIII","Bacilliculturomica",7.10833096388968e-05
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV03475;seqs=4068;samples=241","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Paraeggerthella",0.000781916406027865
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV04215;seqs=2651;samples=125","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus",0.000355416548194484
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV04304;seqs=2544;samples=23","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",0.00511799829400057
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV05644;seqs=1410;samples=415","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.000426499857833381
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV07696;seqs=708;samples=156","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Robinsoniella",0.000355416548194484
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV13856;seqs=190;samples=67","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.000142166619277794
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV19970;seqs=79;samples=13","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiracea_incertae_sedis",0.000497583167472277
"MMF.16S.298_E16.D0.M2","E16.D0.M2","ASV40617;seqs=8;samples=3","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerobacterium",0.000142166619277794
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00004;seqs=21815605;samples=8834","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",0.0663451857347252
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00009;seqs=13397954;samples=7232","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter",0.0142016851253246
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00016;seqs=6595834;samples=1355","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Dubosiella",0.551481108579302
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00018;seqs=6043122;samples=1152","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Ileibacterium",0.000900853160934768
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00028;seqs=4185089;samples=5268","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium",0.0601981876954056
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00031;seqs=3696921;samples=4404","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto",0.00370939536855493
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00036;seqs=3075213;samples=3779","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",0.0114461342801123
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00037;seqs=3027715;samples=2897","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia",0.00148375814742197
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00060;seqs=2192784;samples=2923","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto",0.00370939536855493
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00072;seqs=1808299;samples=2269","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella",0.0193948386413015
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00073;seqs=1761110;samples=1962","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella",0.007312808012294
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00084;seqs=1534943;samples=3548","Bacteria","Tenericutes","Mollicutes","Anaeroplasmatales","Anaeroplasmataceae","Anaeroplasma",0.0030734990196598
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00087;seqs=1402753;samples=1513","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella",0.0492819670393726
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00089;seqs=1342707;samples=2040","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",0.00143076678501404
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00097;seqs=1179851;samples=1678","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",0.0118700651793758
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00100;seqs=1158729;samples=1818","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella",0.00105982724815855
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00109;seqs=1065740;samples=1698","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella",0.00704785120025436
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00121;seqs=932269;samples=1309","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Pseudoclostridium",0.0356101955381273
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00124;seqs=884080;samples=699","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium XVIII",0.00063589634889513
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00133;seqs=812650;samples=1815","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00116580997297441
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00137;seqs=791628;samples=802","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella",0.00397435218059456
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00153;seqs=664085;samples=2866","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Massiliimalia",0.00042393089926342
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00155;seqs=659486;samples=578","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.003656404006147
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00161;seqs=617268;samples=2142","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.000953844523342695
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00165;seqs=614216;samples=2835","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Amedibacillus",0.00063589634889513
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00176;seqs=573219;samples=4300","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia",0.000264956812039638
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00184;seqs=552847;samples=2718","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Petroclostridium",0.00312649038206772
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00190;seqs=534005;samples=519","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00296751629484394
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00198;seqs=522395;samples=3981","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Lawsonibacter",0.000476922261671348
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00210;seqs=481680;samples=2459","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella",0.0503417942875311
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00211;seqs=473707;samples=1069","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella",0.019712786815749
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00220;seqs=430331;samples=3674","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0.000741879073710985
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00222;seqs=426516;samples=1658","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella",0.00461024852948969
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00223;seqs=424742;samples=1993","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster",0.000317948174447565
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00233;seqs=401458;samples=1610","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix",0.00042393089926342
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00238;seqs=392237;samples=1352","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Stomatobaculum",0.00217264585872503
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00239;seqs=391533;samples=4592","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flintibacter",0.000953844523342695
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00242;seqs=386332;samples=1114","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum",0.00317948174447565
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00284;seqs=297046;samples=1975","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter",0.00201367177150125
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00301;seqs=279813;samples=2070","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 3","Caldisalinibacter",0.00084786179852684
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00303;seqs=278914;samples=1954","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.000317948174447565
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00306;seqs=274348;samples=1705","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.00105982724815855
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00313;seqs=264592;samples=2003","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter",0.00148375814742197
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00324;seqs=255373;samples=830","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiracea_incertae_sedis",0.00158974087223783
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00340;seqs=232723;samples=1009","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",0.0107572465688093
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00358;seqs=208392;samples=2004","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Fusicatenibacter",0.000529913624079275
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00397;seqs=183528;samples=1252","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa",0.000582904986487203
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00405;seqs=178147;samples=1514","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Clostridium IV",0.000582904986487203
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00413;seqs=174695;samples=964","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Monoglobus",0.000529913624079275
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00428;seqs=166019;samples=3178","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.00021196544963171
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00437;seqs=162969;samples=2534","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerobacterium",0.000582904986487203
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00468;seqs=145372;samples=1782","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Murimonas",0.000370939536855493
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00473;seqs=144451;samples=1614","Bacteria","Firmicutes","Clostridia","Clostridiales","Catabacteriaceae","Catabacter",0.000317948174447565
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00519;seqs=125559;samples=823","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",0.00524614487838482
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00593;seqs=103884;samples=547","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",0.00471623125430555
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00607;seqs=101642;samples=2391","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Robinsoniella",0.00042393089926342
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00635;seqs=95164;samples=1972","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",0.00042393089926342
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00650;seqs=91930;samples=1465","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor",0.00063589634889513
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00652;seqs=91734;samples=3026","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Senegalimassilia",0.00042393089926342
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00671;seqs=87264;samples=2417","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Lawsonibacter",0.000741879073710985
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00672;seqs=87255;samples=3066","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cuneatibacter",0.00021196544963171
"MMF.16S.298_E16.D0.M21","E16.D0.M21","ASV00712;seqs=81136;samples=1127","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Eisenbergiella",0.000688887711303058
